# T [mK]         eta*T^2 [P*mK^2]
# 29 bar
2.48672748192  0.827149079553
2.56319855358  0.859426364234
2.60141354372  0.878780407627
2.83127876397  0.904873438527
2.86969921105  0.8920734714
2.9845496384  0.917981591059
3.15059993425  0.931110289283
3.18902038133  0.918310322156
3.4317061144  0.937993096647
3.64887409599  0.951203977646
3.77670940171  0.944978632479
4.10885108481  0.964805226824
4.35166009204  0.965195595003
4.60716633794  0.978468113083
4.91391354372  0.972530407627
